id,name,type,discription
921,laptop msi modern 14 b11m-073vn,laptop,"laptop msi modern 14 b11m-073vncpu: intel® core™ i7-1165g7 (4.70ghz, 12mb) ram: 8gb (8gbx1) ddr4 3200mhz ổ cứng: 512gb nvme pcie gen3x4 ssd vga: intel® iris® xe graphics màn hình: 14.0 imch fhd (1920 x 1080) ips-level, 60hz, 72% ntsc, thin bezel, 100% srgb os: windows 10 home pin: 3cell, 52whr màu sắc: tính năng: đèn nền bàn phím cân nặng: 1.2 kg "
922,laptop msi gf75 thin 10scxr 248vn,laptop,"laptop msi gf75 thin 10scxr 248vncpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 8gb (8gbx1) ddr4 2666mhz (2 khe cắm ram, tối đa 64gb) ổ cứng: 512gb nvme pcie ssd + 1 x 2.5\""(hdd/ssd) vga: nvidia® geforce® gtx1650 4gb gddr6 màn hình: 17.3\"" fhd (1920x1080), 144hz, ips-level pin: 3-cell, 51whr cân nặng: 2.2 kg tính năng: đèn nền bàn phím os: windows 10 home "
923,laptop msi gs66 stealth 10sf,laptop,"laptop msi gs66 stealth 10sfcpu: intel® core™ i7-10870h (2.20ghz upto 5.00ghz, 16mb) ram: 16gb (8gbx2) ddr4 3200mhz (2 khe, tối đa 64gb) ổ cứng: 1tb nvme pcie gen3x4 ssd vga: nvidia geforce rtx 2070 max-q 8gb gddr6 màn hình: 15.6 inch fhd (1920*1080), 300hz thin bezel, close to 100%srgb pin: 4 cell, 99.9whr cân nặng: 2.1 kg tính năng: đèn nền bàn phím màu sắc: đen os: windows 10 home "
924,laptop msi stealth 15m a11sdk 061vn,laptop,"laptop msi stealth 15m a11sdk 061vncpu: intel® core™ i7-1185g7 (4.80ghz, 12mb) ram: 16gb (8gbx2) ddr4 2666mhz (2 khe) ổ cứng: 512gb nvme pcie gen3x4 ssd vga: nvidia geforce gtx 1660 ti max-q 6gb gddr6 màn hình: 15.6 inch fhd (1920*1080), ips-level 144hz 45%ntsc thin bezel pin: 3 cell, 52whr cân nặng: 1.69 kg tính năng: đèn nền bàn phím màu sắc: đen os: windows 10 home "
925,laptop msi ge75 raider 10sfs 076vn,laptop,"laptop msi ge75 raider 10sfs 076vncpu: intel® core™ i9-10980hk (2.40ghz upto 5.30ghz, 16mb) ram: 16gb(8gb x 2) ddr4 2666mhz ổ cứng: 512gb nvme pcie ssd + 1tb (sata) 7200rpm vga: nvidia geforce rtx2070 super 8gb gddr6 màn hình: 17.3 inch fhd (1920*1080), 240hz thin bezel, close to 100%srgb pin: 6 cell, 51whr cân nặng: 2.64 kg tính năng: đèn nền bàn phím os: windows 10 home "
926,laptop msi gf63 thin 10scxr 292vn,laptop,"laptop msi gf63 thin 10scxr 292vncpu: intel® core™ i5-10300h (2.50ghz upto 4.50ghz, 8mb) ram: 8gb (8gbx1)ddr4 2666mhz ( còn 1 khe cắm ram ) ổ cứng: 512gb nvme pcie ssd vga: nvidia® geforce® gtx1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080), ips-level pin: 3-cell, 51whr cân nặng: 1.86 kg tính năng: đèn nền bàn phím os: windows 10 home "
927,laptop msi modern 14 b11sb 074vn,laptop,"laptop msi modern 14 b11sb 074vncpu: intel® core™ i5-1135g7 (4.20ghz, 8mb) ram: 8gb ddr4 3200mhz (2 khe, tối đa 32gb) ổ cứng: 512gb nvme pcie gen3x4 ssd vga: nvidia geforce® mx450 2gb gddr5 màn hình: 14.0 inch fhd (1920*1080), ips-level 60hz 72%ntsc thin bezel, close to 100%srgb pin: 3 cell, 52whr cân nặng: 1.3 kg tính năng: đèn nền bàn phím màu sắc: xanh ngọc os: windows 10 home "
928,laptop msi ge66 raider 10sf 044vn,laptop,"laptop msi ge66 raider 10sf 044vncpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 16gb(8gb x 2) ddr4 2666mhz ổ cứng: 1tb nvme pcie gen3x4 ssd vga: nvidia geforce rtx2070 8gb gddr6 màn hình: 15.6 inch fhd (1920*1080), 240hz thin bezel, close to 100%srgb pin: 4 cell, 99.9whr cân nặng: 2.38 kg tính năng: đèn nền bàn phím os: windows 10 home "
929,laptop msi modern 14 a10m-1071vn dark gray,laptop,"laptop msi modern 14 a10m-1071vn dark graycpu: intel® core™ i7-10510u (1.80 ghz upto 4.90 ghz, 8mb) ram: 8gb ddr4 2666mhz (chỉ có 1 slot) ổ cứng: 256gb nvme pcie ssd vga: intel® uhd graphics màn hình: 14\"" fhd (1920*1080), ips-level 60hz 72% ntsc thin bezel, close to 100% srgb os: windows 10 home pin: 4 cell 50whr cân nặng: 1.18kg "
930,laptop msi prestige 14 evo 089vn,laptop,"laptop msi prestige 14 evo 089vncpu: intel® core™ i7-1185g7 (4.80ghz, 12mb) ram: 16gb lpddr4 ổ cứng: 512gb nvme pcie gen4x4 ssd vga: intel® iris® xe graphics màn hình: 14.0 inch fhd (1920*1080), srgb100% 300nits 1w panel pin: 3 cell, 52whr cân nặng: 1.3 kg tính năng: đèn nền bàn phím màu sắc: xám os: windows 10 home "
931,laptop msi gf63 thin 9sc 400vn,laptop,"laptop msi gf63 thin 9sc 400vncpu: intel® core™ i5-9300h (2.4ghz upto 4.10ghz, 4 nhân 8 luồng, 8mb) ram: 8gb (8gbx1) ddr4 2666mhz ( 2 khe, up max 64gb) ổ cứng: 256gb ssd nvme m.2 pcie gen 3×2 + 1 slot 2.5\"" (hdd/ssd) vga: nvidia geforce gtx 1650 max q 4gb gddr5 màn hình: 15.6\"" fhd (1920*1080), ips 45%ntsc color anti-glare os: windows 10 home pin: 3 cell, 51whr cân nặng: 1.8kg tính năng: đèn nền bàn phím "
932,laptop msi prestige 14 a10ras-220vn - gray,laptop,"laptop msi prestige 14 a10ras-220vn - graycpu: intel® core™ i7-10510u (1.80ghz upto 4.90ghz, 8mb) ram: 16gb ddr4 2666mhz (1 khe, tối đa 32gb) ổ cứng: 512gb nvme pcie ssd vga: nvidia geforce® mx330 2gb gddr5 màn hình: 14.0 inch fhd (1920x1080), ips-level pin: 3 cell , 52whr cân nặng: 1.29 kg tính năng: đèn nền bàn phím màu sắc: gray os: windows 10 home "
933,laptop msi prestige 15 a11scx 209vn,laptop,"laptop msi prestige 15 a11scx 209vncpu: intel® core™ i7-1185g7 (4.80ghz, 12mb) ram: 16gb (8gb*2) ddr4 3200mhz (2 khe, tối đa 64gb) ổ cứng: 512gb nvme pcie gen4x4 ssd vga: nvidia® geforce® gtx 1650 max-q 4gb gddr6 màn hình: 15.6 inch fhd (1920*1080), ips-level 60hz 72%ntsc thin bezel, close to 100%srgb pin: 4 cell, 82whr cân nặng: 1.69kg tính năng: đèn nền bàn phím màu sắc: xám os: windows 10 home "
934,laptop msi gf65 thin 10ser 622vn,laptop,"laptop msi gf65 thin 10ser 622vncpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 8gb(8gbx1) ddr4 2666mhz (2 khe) ổ cứng: 512gb nvme pcie ssd + 1 slot m.2 pcie vga: nvidia geforce rtx 2060 6gb gddr6 màn hình: 15.6\"" fhd (1920*1080), ips-level 144hz 72%ntsc thin bezel, close to 100%srgb pin: 3-cell, 51whr cân nặng: 1.86 kg tính năng: đèn nền bàn phím os: windows 10 home "
935,laptop msi gs66 stealth 10se 407vn,laptop,"laptop msi gs66 stealth 10se 407vncpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 16gb(8gb x 2) ddr4 3200mhz (2 khe, tối đa 64gb) ổ cứng: 512gb nvme pcie gen3x4 ssd + 1 slot m2 pcie vga: nvidia geforce rtx 2060 6gb gddr6 màn hình: 15.6 inch fhd (1920x1080), 240hz, ips-level pin: 4 cell, 99.9whr cân nặng: 2.1 kg tính năng: đèn nền bàn phím os: windows 10 home "
936,laptop msi prestige 15 a11scx 210vn,laptop,"laptop msi prestige 15 a11scx 210vncpu: intel® core™ i7-1185g7 (4.80ghz, 12mb) ram: 32gb (16gb*2) ddr4 3200mhz (2 khe, tối đa 64gb) ổ cứng: 1tb nvme pcie gen4x4 ssd vga: nvidia® geforce® gtx 1650 max-q 4gb gddr6 màn hình: 15.6\"" uhd (3840*2160), 4k thin bezel, adobe 100% pin: 4 cell, 82whr cân nặng: 1.69kg tính năng: đèn nền bàn phím màu sắc: xám os: windows 10 home "
937,laptop msi ge75 raider 10sfs 270vn,laptop,"laptop msi ge75 raider 10sfs 270vncpu: intel® core™ i9-10980hk (2.40ghz upto 5.30ghz, 16mb) ram: 16gb(8gb x 2) ddr4 3200mhz (2khe, tối đa 64gb) ổ cứng: 512gb nvme pcie ssd + 1tb (sata) 7200rpm vga: nvidia geforce rtx 2070 super 8gb gddr6 màn hình: 17.3 inch fhd (1920x1080), 240hz, ips-level pin: 6 cell, 51whr cân nặng: 2.64 kg tính năng: đèn nền bàn phím os: windows 10 home "
938,laptop msi stealth 15m a11sdk 060vn,laptop,"laptop msi stealth 15m a11sdk 060vncpu: intel® core™ i7-1185g7 (4.80ghz, 12mb) ram: 16gb (8gbx2) ddr4 2666mhz (2 khe) ổ cứng: 512gb nvme pcie gen3x4 ssd vga: nvidia geforce gtx 1660 ti max-q 6gb gddr6 màn hình: 15.6 inch fhd (1920*1080), ips-level 144hz 45%ntsc thin bezel pin: 3 cell, 52whr cân nặng: 1.69 kg tính năng: đèn nền bàn phím màu sắc: trắng os: windows 10 home "
939,laptop msi bravo 15 a4dc 052vn,laptop,"laptop msi bravo 15 a4dc 052vncpu: amd ryzen 5 4600h (3.00ghz upto 4.00ghz, 8mb) ram: 8gb (8gbx1) ddr4 3200mhz ( 2 khe) ổ cứng: 256gb nvme pcie ssd + 1 slot m2 pcie vga: amd radeon™ rx5300m 3gb gddr6 màn hình: 15.6 inch fhd (1920*1080), ips-level 60hz 45%ntscthin bezel pin: 3-cell, 51whr cân nặng: 1.86kg tính năng: đèn nền bàn phím os: windows 10 home "
940,laptop msi gl65 leopard 10sek 235vn,laptop,"laptop msi gl65 leopard 10sek 235vncpu: intel core i7-10750h (2.60ghz upto 5.00 ghz, 12mb) ram: 16gb (8gb*2) ddr4 2666mhz (2 khe) ổ cứng: 1tb nvme pcie gen3x4 ssd vga: nvidia® geforce rtx™ 2060 6gb gddr6 màn hình: 15.6 inch fhd (1920*1080), ips-level 144hz 72%ntsc thin bezel, close to 100%srgb pin: 6 cell, 51whr cân nặng: 2.3 kg tính năng: đèn nền bàn phím os: windows 10 home "
941,laptop msi ge66 raider 10sfs 474vn,laptop,"laptop msi ge66 raider 10sfs 474vncpu: intel® core™ i7-10875h (2.30ghz upto 5.10ghz, 16mb) ram: 32gb (16gb*2) 3200mhz (2 khe, tối đa 64gb) ổ cứng: 1tb nvme pcie gen3x4 ssd vga: nvidia geforce rtx 2070 super 8gb gddr6 màn hình: 15.6 inch fhd (1920*1080), 300hz thin bezel, close to 100%srgb pin: 4 cell, 99.9whr cân nặng: 2.38kg tính năng: đèn nền bàn phím màu sắc: đen os: windows10 home "
942,laptop msi bravo 17 a4ddr,laptop,"laptop msi bravo 17 a4ddrcpu: amd ryzen™ 5-4600h (3.00ghz up to 4.00ghz, 8mb) ram: 8gb ddr4-3200mhz(2 khe, tối đa 64gb) ổ cứng: 512gb nvme pcie gen3x4 ssd vga: amd radeon™ rx 5500m 4gb gddr6 màn hình: 17.3 inch fhd (1920*1080), 144hz 45% ntsc pin: 3 cell, 51whr cân nặng: 2.3 kg tính năng: đèn nền bàn phím màu sắc: đen os: windows 10 home "
943,laptop msi modern 14 b11sb 075vn,laptop,"laptop msi modern 14 b11sb 075vncpu: intel® core™ i5-1135g7 (4.20ghz, 8mb) ram: 8gb ddr4 3200mhz (2 khe, tối đa 32gb) ổ cứng: 512gb nvme pcie gen3x4 ssd vga: nvidia geforce® mx450 2gb gddr5 màn hình: 14.0 inch fhd (1920*1080), ips-level 60hz 72%ntsc thin bezel, close to 100%srgb pin: 3 cell, 52whr cân nặng: 1.3 kg tính năng: đèn nền bàn phím màu sắc: beige mousse os: windows 10 home "
944,laptop msi prestige 15 a10sc 402vn,laptop,"laptop msi prestige 15 a10sc 402vncpu: intel® core™ i7-10710u (1.10 ghz upto 4.70 ghz, 12mb) ram: 32gb (16gb*2) ddr4 2666mhz ổ cứng: 1tb nvme pcie gen3x4 ssd vga: nvidia geforce gtx 1650 max-q 4gb gddr5 màn hình: 15.6 inch uhd (3840*2160), 4k thin bezel, adobe 100% pin: 4 cell 82whr cân nặng: 1.6 kg tính năng: đèn nền bàn phím os: windows 10 home "
945,laptop lg gram 2020 14zd90n-v.ax55a5 - dark silver,laptop,"laptop lg gram 2020 14zd90n-v.ax55a5 - dark silvercpu: intel® core™ i5-1035g7 (1.20ghz upto 3.70ghz, 6mb) ram: 8gb ddr4 2400mhz (có khe cắm mở rộng) ổ cứng: 512gb m.2 2280 nvme ssd (có khe cắm mở rộng) vga: intel® iris® plus graphics màn hình: 14.0 inch fhd (1920 x 1080) ips pin: 4 cell, 72whr cân nặng: 999g tính năng: bảo mật vân tay, đèn nền bàn phím os: freedos "
946,laptop lg gram 2020 14zd90n-v.ax53a5,laptop,"laptop lg gram 2020 14zd90n-v.ax53a5cpu: intel® core™ i5-1035g7 (1.20ghz upto 3.70ghz, 6mb) ram: 8gb ddr4 2400mhz (có khe cắm mở rộng) ổ cứng: 256gb m.2 2280 nvme ssd (có khe cắm mở rộng) vga: intel® iris® plus graphics màn hình: 14.0 inch fhd (1920 x 1080) ips pin: 4 cell, 72whr cân nặng: 999g tính năng: bảo mật vân tay, đèn nền bàn phím os: freedos "
947,laptop lg gram 2020 15zd90n-v.ax56a5 - trắng,laptop,"laptop lg gram 2020 15zd90n-v.ax56a5 - trắngcpu: intel® core™ i5-1035g7 (1.20ghz upto 3.70ghz, 6mb) ram: 8gb ddr4 2400mhz (có khe cắm mở rộng) ổ cứng: 512gb m.2 2280 nvme ssd (có khe cắm mở rộng) vga: intel® iris® plus graphics màn hình: 15.6 inch fhd (1920 x 1080) ips pin: 4 cell, 80wh cân nặng: 1.120g tính năng: bảo mật vân tay, đèn nền bàn phím os: freedos "
948,laptop lg gram 2020 17z90n-v.ah75a5 - dark silver,laptop,"laptop lg gram 2020 17z90n-v.ah75a5 - dark silvercpu: intel® core™ i7-1065g7 (1.30ghz upto 3.90ghz, 8mb) ram: 8gb ddr4 2400mhz (có khe cắm mở rộng) ổ cứng: 512gb m.2 2280 nvme ssd (có khe cắm mở rộng) vga: intel® iris® plus graphics màn hình: 17.0 inch fhd wqxga (2560 x 1600) ips chuẩn 16:10 pin: 4 cell, 80wh cân nặng: 1.350g tính năng: bảo mật vân tay, đèn nền bàn phím os: windows10 home plus "
949,laptop lg gram 15z980-g. ah55a5,laptop,"laptop lg gram 15z980-g. ah55a5lg gram 15z980-g. ah55a5 - bạc - cpu: intel® core™ i5-8250u (1.60ghz upto 3.40ghz, 6mb) - ram: 8gd4 2400 mhz (còn 1 khe) - hdd: 512gb ssd m.2 (có khe cắm mở rộng) - vga: intel® uhd graphics 620 - màn hình: 15.6\"" fhd (1920 x 1080) ips - os: windows 10 sl - pin: 4 cell /72wh - cân nặng: 1095g - tính năng: đèn nền bàn phím "
950,laptop lg gram 2020 14z90n-v.ar52a5,laptop,"laptop lg gram 2020 14z90n-v.ar52a5cpu: intel® core™ i5-1035g7 (1.20ghz upto 3.70ghz, 6mb) ram: 8gb ddr4 2400mhz ổ cứng: 256gb pci-e m.2 2280 nvme ssd vga: intel® iris® plus graphics màn hình: 14.0 inch fhd (1920 x 1080) ips pin: 4 cell, 72whr cân nặng: 999g tính năng: bảo mật vân tay,… os: windows 10 home standard "
951,laptop lg gram 2020 15z90n-v.ar55a5 - dark silver,laptop,"laptop lg gram 2020 15z90n-v.ar55a5 - dark silvercpu: intel® core™ i5-1035g7 (1.20ghz upto 3.70ghz, 6mb) ram: 8gb ddr4 2400mhz (có khe cắm mở rộng) ổ cứng: 512gb m.2 2280 nvme ssd (có khe cắm mở rộng) vga: intel® iris® plus graphics màn hình: 15.6 inch fhd (1920 x 1080) ips pin: 4 cell, 80wh cân nặng: 1.120g tính năng: bảo mật vân tay, đèn nền bàn phím os: windows10 home standard "
952,laptop dell xps 13 9300 0n90h1,laptop,"laptop dell xps 13 9300 0n90h1cpu: intel® core™ i7-1065g7 (1.30ghz upto 3.90ghz, 8mb) ram: 16gb 3733mhz lpddr4x onboard ổ cứng: 512gb m.2 pcie nvme vga: intel® uhd graphics màn hình: 13.4 inch uhd ips - cảm ứng pin: 4-cell, 52 whr cân nặng: 1.27 kg tính năng: bảo mật vân tay, đèn nền bàn phím màu sắc: bạc os: windows 10 home 64-bit + office 365 "
953,laptop dell latitude 3410 l3410i5ssd (ugray),laptop,"laptop dell latitude 3410 l3410i5ssd (ugray)cpu: intel core i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb (1x8gb) 2400mhz ddr4 (2 khe) ổ cứng: 256gb m.2 pcie nvme class 35 ssd vga: integrated hd graphics 620 màn hình: 14.0 inch hd (1366x768) anti-glare, non-touch, camera & mic, wlan capable pin: 3 cell, 40whr cân nặng: 1.61 kg màu sắc: ugray os: fedora "
954,laptop dell inspiron 14 3493 wtw3m2 (đen),laptop,"laptop dell inspiron 14 3493 wtw3m2 (đen)cpu: intel® core™ i3-1005g1 (1.20ghz upto 3.40ghz, 4mb) ram: 4gb (4gbx1) ddr4 2666mhz ( còn 1 khe cắm ram) ổ cứng: 256gb m.2 pcie nvme ssd + 1 slot 2.5\""(hdd/ssd) vga: intel(r) uhd graphics màn hình: 14.0-inch fhd (1920 x 1080) an ti-glare led backlit wva display pin: 3cell, 42whr cân nặng: 1.66 kg os: windows 10 home "
955,laptop dell inspiron 5593a p90f002n93a,laptop,"laptop dell inspiron 5593a p90f002n93adell inspiron 5593a p90f002n93a cpu: intel® core™ i7-1065g7 (1.30ghz upto 3.90ghz, 8mb) ram: 8gb(8gbx1)ddr4 2666mhz ( còn 1 slot để nâng cấp ram) ổ cứng: 512gb m.2 pcie nvme ssd + 1 slot 2.5\""(hdd/ssd) vga: nvidia geforce mx230 4gb gddr5 màn hình: 15.6\"" fhd (1920*1080) anti-glare led backlight os: windows 10 home pin: 3 cell cân nặng: 1.95kg "
956,laptop dell latitude 3510 42lt350008,laptop,"laptop dell latitude 3510 42lt350008cpu: intel core i5-10210u (1.60 ghz upto 4.20 ghz, 6mb) ram: 8gb (1x8gb) ddr4 ( 2 khe) ổ cứng: 256gb m.2 pcie nvme ssd vga: integrated intel uhd màn hình: 15.6 inch hd (1366 x 768) anti-glare pin: 3 cell, 40whr cân nặng: 1.9kg os: linux "
957,laptop dell mobile precision workstation m3550 i710810u cto,laptop,"laptop dell mobile precision workstation m3550 i710810u ctocpu: intel core processor i7-10810u (1.10ghz upto 4.90ghz, 12mb) ram: 16gb (1x16gb) ddr4 2666mhz ổ cứng: 256gb m.2 pcie nvme ssd vga: nvidia quadro p520 w/ 2gb gddr5 màn hình: 15.6 inch fhd (1920x1080), anti-glare non- touch, 45% color gamut pin: 4 cell, 68whr cân nặng: 1.86 kg os: ubuntu linux 18.04 "
958,laptop dell latitude 5410 70216827 titan grey,laptop,"laptop dell latitude 5410 70216827 titan greycpu: intel core i5-10310u (1.70ghz upto 4.40ghz, 6mb) ram: 8gb(1x 8gb) ddr4 ( 2 khe ) ổ cứng: 256gb m.2 pcie nvme vga: intel® uhd graphics màn hình: 14.0 inch fhd (1920 x 1080) 220 nit anti-glare pin: 4 cell, 68whr cân nặng: 1.48 kg os: fedora "
959,laptop dell vostro 5490 v4i3101w-gray,laptop,"laptop dell vostro 5490 v4i3101w-graycpu: intel® core™ i3-10110u (2.10 ghz upto 4.10 ghz, 4mb) ram: 4gb onboard ddr4 2666mhz ( còn 1 khe cắm ram) ổ cứng: 128gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: intel® uhd graphics màn hình: 14.0\"" fhd (1920 x 1080) ag led backlight nt narrow border wv a display os: windows 10 home single language english pin: 3 cell - 42whr cân nặng: 1.55 kg tính năng: bảo mật vân tay,… "
960,laptop dell gaming g3 g3500b p89f002,laptop,"laptop dell gaming g3 g3500b p89f002cpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 16gb(2x8gb) ddr4-2933mhz ( 2 khe) ổ cứng: 512gb m.2 pcie nvme vga: nvidia geforce gtx1660ti 6gb gddr6 màn hình: 15.6 inch fhd(1920x1080) 120hz - 220nits wva anti-glare led pin: 3-cell, 51 whr cân nặng: 2.34kg màu sắc: đen os: windows 10 home "
961,laptop dell gaming g3 g3500a p89f002,laptop,"laptop dell gaming g3 g3500a p89f002cpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 8gb (2x4gb) ddr4-2933mhz ( 2 khe) ổ cứng: 512gb m.2 pcie nvme + 1 slot 2.5\"" (hdd/ssd) vga: nvidia geforce gtx1650ti 4gb màn hình: 15.6 inch fhd(1920x1080)120hz - 220nits wva anti-glare led pin: 3-cell, 51 whr cân nặng: 2.34kg màu sắc: đen os: windows 10 home sl "
962,laptop dell inspiron 7490 n4i5106w,laptop,"laptop dell inspiron 7490 n4i5106wcpu: intel® core™ i5-10210u (1.60ghz upto 4.20ghz, 6mb) ram: 8gb onboard lpddr3 2133mhz ( không nâng cấp được ram) hdd: 512gb m.2 pcie nvme ssd vga: nvidia® geforce® mx250 2gb gddr5 màn hình: 14.0 inch fhd (1920x1080) truelife 300nits 100%sgrb os: window 10 home pin: 4 cell, 52whr cân nặng: 1.095 kg "
963,laptop dell latitude 3400 42lt3400w01,laptop,"laptop dell latitude 3400 42lt3400w01cpu: intel® core™ i5-8265u (1.60 ghz upto 3.90ghz, 6mb) ram: 4gb ddr4 ( còn 1 khe cắm ram) ổ cứng: 500gb sata + 1 slot m2 để nâng cấp ssd vga: intel uhd 620 graphics màn hình: 14.0\"" hd (1366x768) os: windows 10 pro pin: 3 cell, 42whr cân nặng: 1.67kg "
964,laptop dell latitude 3410 70216825,laptop,"laptop dell latitude 3410 70216825cpu: intel core i7-10510u (1.80ghz upto 4.90ghz, 8mb) ram: 8gb (1x8gb) ddr4 non-ecc (2 khe ) ổ cứng: 256gb ssd vga: đồ họa intel® uhd màn hình: 14.0 inch fhd (1920x 1080) anti-glare pin: 3 cell, 40whr cân nặng: 1.61 kg os: fedora "
965,laptop dell inspiron 5593 n5i5461w-silver,laptop,"laptop dell inspiron 5593 n5i5461w-silvercpu: intel® core™ i5-1035g1 (1.00 ghz upto 3.60 ghz, 6mb) ram: 8gb (8gx1) ddr4 2666mhz ( 2 khe) ổ cứng: 512gb m.2 pcie nvme ssd + 1 slot 2.5\""(hdd/ssd) vga: nvidia mx230 2gb ddr5 màn hình: 15.6-inch fhd(1920x1080) anti- glare led-backlit display narrow border os: windows 10 home plus single language english pin: 3 cell - 42whr cân nặng: 1.95 kg "
966,laptop dell inspiron 3593 70205744 (bạc),laptop,"laptop dell inspiron 3593 70205744 (bạc)cpu: intel® core™ i5-1035g1 (1.00 ghz upto 3.60 ghz, 6mb) ram: 4gb (4gbx1) ddr4 2666mhz ( còn 1 khe cắm ram) ổ cứng: 256gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: nvidia geforce mx230 2gb gddr5 màn hình: 15.6\"" fhd (1920*1080) os: windows 10 home plus pin: 3cells 42whrs cân nặng: 2.20 kg "
967,laptop dell inspiron n3593d p75f013n93d,laptop,"laptop dell inspiron n3593d p75f013n93dcpu: intel® core™ i5-1035g1 (1.00ghz upto 3.60ghz, 6mb) ram: 4gb (4gbx1) ddr4 2666mhz ( 2 khe ) ổ cứng: 512gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: intel® uhd graphics màn hình: 15.6\"" fhd (1920*1080) os: windows 10 home sl pin: 3 cell/ 42whr cân nặng: 2.20kg "
968,laptop dell inspiron 5593 70196703,laptop,"laptop dell inspiron 5593 70196703cpu: intel® core™ i3-1005g1 (1.20 ghz upto 3.40 ghz, 4mb) ram: 4gb (4gx1) ddr4 2666mhz ( 2 khe) ổ cứng: 128gb m.2 pcie nvme ssd + 1 slot 2.5\"" (hdd/ssd) vga: intel® uhd graphics màn hình: 15.6-inch fhd(1920x1080) anti- glare led-backlit display narrow border os: windows 10 home single language english pin: 4 cell, 42whr (integrated) cân nặng: 1.9kg "
969,laptop dell inspiron 3493 n4i5122wa bạc,laptop,"laptop dell inspiron 3493 n4i5122wa bạccpu: intel® core™ i5-1035g1 (1.00 ghz upto 3.60 ghz, 6mb) ram: 8gb (8gbx1) ddr4 2666mhz ( còn 1 khe cắm ram) ổ cứng: 256gb ssd m2 pcie nvme + 1 slot 2.5\"" (hdd/ssd) vga: intel® uhd graphics màn hình: 14.0\"" fhd (1920 x 1080) anti-glare led backlit non-touch wva display none os: windows 10 home single language pin: 3 cell - 42whr cân nặng: 1.79kg "
970,laptop dell vostro 14 3490 2n1r82,laptop,"laptop dell vostro 14 3490 2n1r82cpu: intel® core™ i5-10210u (1.60 ghz upto 4.20 ghz, 6mb) ram: 8gb(1 x 8gb) ddr4 2666mhz (2 khe) ổ cứng: 256gb ssd pcie m.2 + 1 slot 2.5\"" (hdd/ssd) vga: amd radeon 610 2gb gddr5 màn hình: 14.0 inch fhd (1920 x 1080) ips, anti-glare, led-backlit display os: windows 10 home single language 64-bit pin: 3 cell 42whr cân nặng: 1.71 kg tính năng: bảo mật vân tay "
971,laptop dell latitude 3410 70216823,laptop,"laptop dell latitude 3410 70216823cpu: intel core i3-10110u (2.10ghz upto 4.10ghz, 4mb) ram: 4gb (1x4gb) ddr4 non-ecc (2 khe ) ổ cứng: 256gb pcie nvme m.2 ssd vga: đồ họa intel® uhd màn hình: 14.0 inch hd (1366 x 768) anti-glare pin: 3 cell, 40whr cân nặng: 1.61 kg os: fedora "
972,laptop dell gaming g5 15 5500 70225484,laptop,"laptop dell gaming g5 15 5500 70225484cpu: intel® core™ i7-10750h (2.60ghz upto 5.00ghz, 12mb) ram: 16gb (2x8gb) ddr4-2933mhz ( 2 khe) ổ cứng: 1tb m.2 pcie nvme vga: nvidia geforce rtx 2070 8gb gddr6 màn hình: 15.6 inch fhd(1920x1080) 300nits wva anti-glare led backlit display, 144hz pin: 4-cell, 68 whr cân nặng: 2.34kg tính năng: bảo mật vân tay màu sắc: đen os: windows 10 home "
973,laptop lenovo ideapad s340-15iwl 81n800rsvn,laptop,"laptop lenovo ideapad s340-15iwl 81n800rsvncpu: intel® core™ i3-8145u (2.10 ghz upto 3.90ghz, 4mb) ram: 4gb ddr4 + 1slot ổ cứng: 1tb hdd+ ssd m2 120gb (quà tặng từ an phát pc) bảo hành 3 năm vga: uhd intel® 620 màn hình: 15.6\"" fhd (1920*1080) os: windows 10 sl pin: 3cell 52.2whr "
974,laptop lenovo legion 5 15imh05 82au004xvn - đen,laptop,"laptop lenovo legion 5 15imh05 82au004xvn - đencpu: intel® core™ i5-10300h (2.50ghz upto 4.50ghz, 8mb) ram: 8gb ddr4 2933mhz (2 khe, tối đa 16gb) ổ cứng: 512gb ssd m.2 2280 pcie nvme (nâng cấp 1 hdd có cable đi kèm) vga: nvidia geforce gtx 1650 4gb gddr6 màn hình: 15.6 inch fhd (1920x1080) ips 250nits anti-glare, 120hz, 45% gamut pin: 4 cell, 60wh cân nặng: 2.3 kg os: windows 10 home 64 "
